scenario,optimizer,learning_rate,batch_size,l2,seed,epochs,epoch,training_loss
stability_across_seeds,SGD,0.05,,0.0001,42,80,7,0.2871467616025603
stability_across_seeds,SGD,0.05,,0.0001,42,80,8,0.28434333721487853
stability_across_seeds,SGD,0.05,,0.0001,42,80,9,0.2770874731971689
stability_across_seeds,SGD,0.05,,0.0001,42,80,10,0.274868577355586
stability_across_seeds,SGD,0.05,,0.0001,42,80,11,0.26995687998744367
stability_across_seeds,SGD,0.05,,0.0001,42,80,12,0.2672282536731679
stability_across_seeds,SGD,0.05,,0.0001,42,80,13,0.26487155450419536
stability_across_seeds,SGD,0.05,,0.0001,42,80,14,0.2636927422999216
stability_across_seeds,SGD,0.05,,0.0001,42,80,15,0.26102171446742484
stability_across_seeds,SGD,0.05,,0.0001,42,80,16,0.261538250412611
stability_across_seeds,SGD,0.05,,0.0001,42,80,17,0.2579047734309966
stability_across_seeds,SGD,0.05,,0.0001,42,80,18,0.25673103833734856
stability_across_seeds,SGD,0.05,,0.0001,42,80,19,0.25567512915039364
stability_across_seeds,SGD,0.05,,0.0001,42,80,20,0.2546146212677066
stability_across_seeds,SGD,0.05,,0.0001,42,80,21,0.25556950604644163
stability_across_seeds,SGD,0.05,,0.0001,42,80,22,0.2530989836785525
stability_across_seeds,SGD,0.05,,0.0001,42,80,23,0.25285986622561785
stability_across_seeds,SGD,0.05,,0.0001,42,80,24,0.2518361701701904
stability_across_seeds,SGD,0.05,,0.0001,42,80,25,0.25133560663076615
stability_across_seeds,SGD,0.05,,0.0001,42,80,26,0.25139089469473636
stability_across_seeds,SGD,0.05,,0.0001,42,80,27,0.2506028824093113
stability_across_seeds,SGD,0.05,,0.0001,42,80,28,0.24990462541686773
stability_across_seeds,SGD,0.05,,0.0001,42,80,29,0.2498751648816114
stability_across_seeds,SGD,0.05,,0.0001,42,80,30,0.25004570494369227
stability_across_seeds,SGD,0.05,,0.0001,42,80,31,0.24922283901127845
stability_across_seeds,SGD,0.05,,0.0001,42,80,32,0.24864199954463337
stability_across_seeds,SGD,0.05,,0.0001,42,80,33,0.25025972935492674
stability_across_seeds,SGD,0.05,,0.0001,42,80,34,0.251988655210105
stability_across_seeds,SGD,0.05,,0.0001,42,80,35,0.2480655984764848
stability_across_seeds,SGD,0.05,,0.0001,42,80,36,0.24962468561626658
stability_across_seeds,SGD,0.05,,0.0001,42,80,37,0.2477008966927895
stability_across_seeds,SGD,0.05,,0.0001,42,80,38,0.2498449067378691
stability_across_seeds,SGD,0.05,,0.0001,42,80,39,0.2482128322015813
stability_across_seeds,SGD,0.05,,0.0001,42,80,40,0.24759467302290303
stability_across_seeds,SGD,0.05,,0.0001,42,80,41,0.24734517460023314
stability_across_seeds,SGD,0.05,,0.0001,42,80,42,0.24737251383335024
stability_across_seeds,SGD,0.05,,0.0001,42,80,43,0.2474245057468625
stability_across_seeds,SGD,0.05,,0.0001,42,80,44,0.24690360637992953
stability_across_seeds,SGD,0.05,,0.0001,42,80,45,0.24851600899670678
stability_across_seeds,SGD,0.05,,0.0001,42,80,46,0.24679541680780462
stability_across_seeds,SGD,0.05,,0.0001,42,80,47,0.24715669585031716
stability_across_seeds,SGD,0.05,,0.0001,42,80,48,0.24708122348491832
stability_across_seeds,SGD,0.05,,0.0001,42,80,49,0.246680550095078
stability_across_seeds,SGD,0.05,,0.0001,42,80,50,0.24657288854760245
stability_across_seeds,SGD,0.05,,0.0001,42,80,51,0.24696262181369272
stability_across_seeds,SGD,0.05,,0.0001,42,80,52,0.2477753819303042
stability_across_seeds,SGD,0.05,,0.0001,42,80,53,0.24668941793648672
stability_across_seeds,SGD,0.05,,0.0001,42,80,54,0.24643050486727586
stability_across_seeds,SGD,0.05,,0.0001,42,80,55,0.24634696938489128
stability_across_seeds,SGD,0.05,,0.0001,42,80,56,0.2463195737097861
stability_across_seeds,SGD,0.05,,0.0001,42,80,57,0.24637936623672055
stability_across_seeds,SGD,0.05,,0.0001,42,80,58,0.24639757294682396
stability_across_seeds,SGD,0.05,,0.0001,42,80,59,0.24752759810138744
stability_across_seeds,SGD,0.05,,0.0001,42,80,60,0.24662240619735556
stability_across_seeds,SGD,0.05,,0.0001,42,80,61,0.24736815181422098
stability_across_seeds,SGD,0.05,,0.0001,42,80,62,0.2470632015258309
stability_across_seeds,SGD,0.05,,0.0001,42,80,63,0.2461825770187866
stability_across_seeds,SGD,0.05,,0.0001,42,80,64,0.24646771199373257
stability_across_seeds,SGD,0.05,,0.0001,42,80,65,0.24936812420631638
stability_across_seeds,SGD,0.05,,0.0001,42,80,66,0.24650169627367466
stability_across_seeds,SGD,0.05,,0.0001,42,80,67,0.24614629016368847
stability_across_seeds,SGD,0.05,,0.0001,42,80,68,0.24654524409756298
stability_across_seeds,SGD,0.05,,0.0001,42,80,69,0.24611477234281498
stability_across_seeds,SGD,0.05,,0.0001,42,80,70,0.24681105560452835
stability_across_seeds,SGD,0.05,,0.0001,42,80,71,0.24622528973965876
stability_across_seeds,SGD,0.05,,0.0001,42,80,72,0.2504658240732252
stability_across_seeds,SGD,0.05,,0.0001,42,80,73,0.24654046352198822
stability_across_seeds,SGD,0.05,,0.0001,42,80,74,0.24820198727304388
stability_across_seeds,SGD,0.05,,0.0001,42,80,75,0.24608436754798757
stability_across_seeds,SGD,0.05,,0.0001,42,80,76,0.24631918391974056
stability_across_seeds,SGD,0.05,,0.0001,42,80,77,0.24631017763820906
stability_across_seeds,SGD,0.05,,0.0001,42,80,78,0.2471277389371116
stability_across_seeds,SGD,0.05,,0.0001,42,80,79,0.24618059210526205
stability_across_seeds,SGD,0.05,,0.0001,42,80,80,0.24835225169401007
stability_across_seeds,SGD,0.05,,0.0001,99,80,1,0.37575146425055495
stability_across_seeds,SGD,0.05,,0.0001,99,80,2,0.3464740974552739
stability_across_seeds,SGD,0.05,,0.0001,99,80,3,0.32547576039775344
stability_across_seeds,SGD,0.05,,0.0001,99,80,4,0.3117595217431908
stability_across_seeds,SGD,0.05,,0.0001,99,80,5,0.30771477933467867
stability_across_seeds,SGD,0.05,,0.0001,99,80,6,0.29366831817929884
stability_across_seeds,SGD,0.05,,0.0001,99,80,7,0.28725254118425386
stability_across_seeds,SGD,0.05,,0.0001,99,80,8,0.2821646145487108
stability_across_seeds,SGD,0.05,,0.0001,99,80,9,0.2780070069239481
stability_across_seeds,SGD,0.05,,0.0001,99,80,10,0.2775020837917899
stability_across_seeds,SGD,0.05,,0.0001,99,80,11,0.2700443806136772
stability_across_seeds,SGD,0.05,,0.0001,99,80,12,0.26778105210291625
stability_across_seeds,SGD,0.05,,0.0001,99,80,13,0.2648910643479478
stability_across_seeds,SGD,0.05,,0.0001,99,80,14,0.26306204718506676
stability_across_seeds,SGD,0.05,,0.0001,99,80,15,0.26086753475083835
stability_across_seeds,SGD,0.05,,0.0001,99,80,16,0.2646030493150499
stability_across_seeds,SGD,0.05,,0.0001,99,80,17,0.2585006172944736
stability_across_seeds,SGD,0.05,,0.0001,99,80,18,0.25953836231307864
stability_across_seeds,SGD,0.05,,0.0001,99,80,19,0.25566379932683625
stability_across_seeds,SGD,0.05,,0.0001,99,80,20,0.2587249510185435
stability_across_seeds,SGD,0.05,,0.0001,99,80,21,0.25734414757747703
stability_across_seeds,SGD,0.05,,0.0001,99,80,22,0.25357902090516427
stability_across_seeds,SGD,0.05,,0.0001,99,80,23,0.2523475668328055
stability_across_seeds,SGD,0.05,,0.0001,99,80,24,0.2523442391759808
stability_across_seeds,SGD,0.05,,0.0001,99,80,25,0.25150764761775474
stability_across_seeds,SGD,0.05,,0.0001,99,80,26,0.25084701897263517
stability_across_seeds,SGD,0.05,,0.0001,99,80,27,0.2504033881578355
stability_across_seeds,SGD,0.05,,0.0001,99,80,28,0.25013944701371577
stability_across_seeds,SGD,0.05,,0.0001,99,80,29,0.25048759979499596
stability_across_seeds,SGD,0.05,,0.0001,99,80,30,0.24920006271737583
stability_across_seeds,SGD,0.05,,0.0001,99,80,31,0.2488977994959765
stability_across_seeds,SGD,0.05,,0.0001,99,80,32,0.24867159419177817
stability_across_seeds,SGD,0.05,,0.0001,99,80,33,0.2497760304574261
stability_across_seeds,SGD,0.05,,0.0001,99,80,34,0.2493594737598965
stability_across_seeds,SGD,0.05,,0.0001,99,80,35,0.24885805949983397
stability_across_seeds,SGD,0.05,,0.0001,99,80,36,0.25133784625697314
stability_across_seeds,SGD,0.05,,0.0001,99,80,37,0.24856767032258067
stability_across_seeds,SGD,0.05,,0.0001,99,80,38,0.24784971125025856
stability_across_seeds,SGD,0.05,,0.0001,99,80,39,0.24832088876886274
stability_across_seeds,SGD,0.05,,0.0001,99,80,40,0.2473518343721325
stability_across_seeds,SGD,0.05,,0.0001,99,80,41,0.24720909433257793
stability_across_seeds,SGD,0.05,,0.0001,99,80,42,0.24706316549960936
stability_across_seeds,SGD,0.05,,0.0001,99,80,43,0.24747762345476074
stability_across_seeds,SGD,0.05,,0.0001,99,80,44,0.247776035120186
stability_across_seeds,SGD,0.05,,0.0001,99,80,45,0.24744118934635587
stability_across_seeds,SGD,0.05,,0.0001,99,80,46,0.24712331633544946
stability_across_seeds,SGD,0.05,,0.0001,99,80,47,0.24686861730095733
stability_across_seeds,SGD,0.05,,0.0001,99,80,48,0.24723360659621188
stability_across_seeds,SGD,0.05,,0.0001,99,80,49,0.24699065144692273
stability_across_seeds,SGD,0.05,,0.0001,99,80,50,0.24837481953938928
stability_across_seeds,SGD,0.05,,0.0001,99,80,51,0.24763125328206192
stability_across_seeds,SGD,0.05,,0.0001,99,80,52,0.24691623445132604
stability_across_seeds,SGD,0.05,,0.0001,99,80,53,0.248552556569138
stability_across_seeds,SGD,0.05,,0.0001,99,80,54,0.24680832910976871
stability_across_seeds,SGD,0.05,,0.0001,99,80,55,0.2481298862695183
stability_across_seeds,SGD,0.05,,0.0001,99,80,56,0.24638987892128478
stability_across_seeds,SGD,0.05,,0.0001,99,80,57,0.2463006996928903
stability_across_seeds,SGD,0.05,,0.0001,99,80,58,0.246300291032216
stability_across_seeds,SGD,0.05,,0.0001,99,80,59,0.2464965903854226
stability_across_seeds,SGD,0.05,,0.0001,99,80,60,0.24692284528836628
stability_across_seeds,SGD,0.05,,0.0001,99,80,61,0.2462260189029835
stability_across_seeds,SGD,0.05,,0.0001,99,80,62,0.2462181162224188
stability_across_seeds,SGD,0.05,,0.0001,99,80,63,0.24620236262104472
stability_across_seeds,SGD,0.05,,0.0001,99,80,64,0.24649603711352033
stability_across_seeds,SGD,0.05,,0.0001,99,80,65,0.24732657744163022
stability_across_seeds,SGD,0.05,,0.0001,99,80,66,0.24615957035010272
stability_across_seeds,SGD,0.05,,0.0001,99,80,67,0.24761419125301704
stability_across_seeds,SGD,0.05,,0.0001,99,80,68,0.24636058643962572
stability_across_seeds,SGD,0.05,,0.0001,99,80,69,0.24620884712560615
stability_across_seeds,SGD,0.05,,0.0001,99,80,70,0.2466423807966692
stability_across_seeds,SGD,0.05,,0.0001,99,80,71,0.24881249113667822
stability_across_seeds,SGD,0.05,,0.0001,99,80,72,0.24621304268077573
stability_across_seeds,SGD,0.05,,0.0001,99,80,73,0.24666306298342378
stability_across_seeds,SGD,0.05,,0.0001,99,80,74,0.24609142726198
stability_across_seeds,SGD,0.05,,0.0001,99,80,75,0.24722565347225725
stability_across_seeds,SGD,0.05,,0.0001,99,80,76,0.246644753141325
stability_across_seeds,SGD,0.05,,0.0001,99,80,77,0.24608702152831566
stability_across_seeds,SGD,0.05,,0.0001,99,80,78,0.2478690289024676
stability_across_seeds,SGD,0.05,,0.0001,99,80,79,0.2500850825783243
stability_across_seeds,SGD,0.05,,0.0001,99,80,80,0.2480178077636146
stability_across_seeds,SGD,0.05,,0.0001,123,80,1,0.3744516326157897
stability_across_seeds,SGD,0.05,,0.0001,123,80,2,0.34530850592640205
stability_across_seeds,SGD,0.05,,0.0001,123,80,3,0.3255462045895719
stability_across_seeds,SGD,0.05,,0.0001,123,80,4,0.3119069022032517
stability_across_seeds,SGD,0.05,,0.0001,123,80,5,0.3018921487940828
stability_across_seeds,SGD,0.05,,0.0001,123,80,6,0.2942555545766428
stability_across_seeds,SGD,0.05,,0.0001,123,80,7,0.2869884070884282
stability_across_seeds,SGD,0.05,,0.0001,123,80,8,0.2827780304854862
stability_across_seeds,SGD,0.05,,0.0001,123,80,9,0.2779873060308088
stability_across_seeds,SGD,0.05,,0.0001,123,80,10,0.27944856325269424
stability_across_seeds,SGD,0.05,,0.0001,123,80,11,0.2708417833176393
stability_across_seeds,SGD,0.05,,0.0001,123,80,12,0.2711144433225517
stability_across_seeds,SGD,0.05,,0.0001,123,80,13,0.2650193027670841
stability_across_seeds,SGD,0.05,,0.0001,123,80,14,0.26284407523155096
stability_across_seeds,SGD,0.05,,0.0001,123,80,15,0.26169155892093593
stability_across_seeds,SGD,0.05,,0.0001,123,80,16,0.25979294326318114
stability_across_seeds,SGD,0.05,,0.0001,123,80,17,0.2584552067462011
stability_across_seeds,SGD,0.05,,0.0001,123,80,18,0.2580057453660567
stability_across_seeds,SGD,0.05,,0.0001,123,80,19,0.2559731967011188
stability_across_seeds,SGD,0.05,,0.0001,123,80,20,0.255787218421331
stability_across_seeds,SGD,0.05,,0.0001,123,80,21,0.25410506075017636
stability_across_seeds,SGD,0.05,,0.0001,123,80,22,0.25341698820893327
stability_across_seeds,SGD,0.05,,0.0001,123,80,23,0.25292529025003674
stability_across_seeds,SGD,0.05,,0.0001,123,80,24,0.2580579745947157
stability_across_seeds,SGD,0.05,,0.0001,123,80,25,0.2512558755509536
stability_across_seeds,SGD,0.05,,0.0001,123,80,26,0.25186604665841783
stability_across_seeds,SGD,0.05,,0.0001,123,80,27,0.2512430676328399
stability_across_seeds,SGD,0.05,,0.0001,123,80,28,0.2505979896368485
stability_across_seeds,SGD,0.05,,0.0001,123,80,29,0.2495389444165227
stability_across_seeds,SGD,0.05,,0.0001,123,80,30,0.24944554020912785
stability_across_seeds,SGD,0.05,,0.0001,123,80,31,0.24896962667874012
stability_across_seeds,SGD,0.05,,0.0001,123,80,32,0.24973184030822534
stability_across_seeds,SGD,0.05,,0.0001,123,80,33,0.2484110382262457
stability_across_seeds,SGD,0.05,,0.0001,123,80,34,0.24832583279208725
stability_across_seeds,SGD,0.05,,0.0001,123,80,35,0.24826966706887438
stability_across_seeds,SGD,0.05,,0.0001,123,80,36,0.24804102036832146
stability_across_seeds,SGD,0.05,,0.0001,123,80,37,0.24981760798294306
stability_across_seeds,SGD,0.05,,0.0001,123,80,38,0.24840985243695649
stability_across_seeds,SGD,0.05,,0.0001,123,80,39,0.24740390080720845
stability_across_seeds,SGD,0.05,,0.0001,123,80,40,0.2499523279322622
stability_across_seeds,SGD,0.05,,0.0001,123,80,41,0.24738256165095424
stability_across_seeds,SGD,0.05,,0.0001,123,80,42,0.24718418179257703
stability_across_seeds,SGD,0.05,,0.0001,123,80,43,0.24700709599707482
stability_across_seeds,SGD,0.05,,0.0001,123,80,44,0.24708928657512585
stability_across_seeds,SGD,0.05,,0.0001,123,80,45,0.24809253844777723
stability_across_seeds,SGD,0.05,,0.0001,123,80,46,0.24676611200663526
stability_across_seeds,SGD,0.05,,0.0001,123,80,47,0.2466869479271515
stability_across_seeds,SGD,0.05,,0.0001,123,80,48,0.246952811330515
stability_across_seeds,SGD,0.05,,0.0001,123,80,49,0.2510344042661201
stability_across_seeds,SGD,0.05,,0.0001,123,80,50,0.24669975462282243
stability_across_seeds,SGD,0.05,,0.0001,123,80,51,0.24681918940686653
stability_across_seeds,SGD,0.05,,0.0001,123,80,52,0.24777999389838248
stability_across_seeds,SGD,0.05,,0.0001,123,80,53,0.24657741453406914
stability_across_seeds,SGD,0.05,,0.0001,123,80,54,0.24668943709254515
stability_across_seeds,SGD,0.05,,0.0001,123,80,55,0.24637836913071942
stability_across_seeds,SGD,0.05,,0.0001,123,80,56,0.24653022968933325
stability_across_seeds,SGD,0.05,,0.0001,123,80,57,0.24631789216585265
stability_across_seeds,SGD,0.05,,0.0001,123,80,58,0.24628016277790246
stability_across_seeds,SGD,0.05,,0.0001,123,80,59,0.24663175354182887
stability_across_seeds,SGD,0.05,,0.0001,123,80,60,0.2485258403085565
stability_across_seeds,SGD,0.05,,0.0001,123,80,61,0.24801541143389566
stability_across_seeds,SGD,0.05,,0.0001,123,80,62,0.24621276976610473
stability_across_seeds,SGD,0.05,,0.0001,123,80,63,0.24674674655982892
stability_across_seeds,SGD,0.05,,0.0001,123,80,64,0.24643759052393574
stability_across_seeds,SGD,0.05,,0.0001,123,80,65,0.24627184639809982
stability_across_seeds,SGD,0.05,,0.0001,123,80,66,0.2462201373276811
stability_across_seeds,SGD,0.05,,0.0001,123,80,67,0.24874184127147045
stability_across_seeds,SGD,0.05,,0.0001,123,80,68,0.2473544959585007
stability_across_seeds,SGD,0.05,,0.0001,123,80,69,0.24624160961823838
stability_across_seeds,SGD,0.05,,0.0001,123,80,70,0.24647223823290484
stability_across_seeds,SGD,0.05,,0.0001,123,80,71,0.24609968606106783
stability_across_seeds,SGD,0.05,,0.0001,123,80,72,0.24633711771657113
stability_across_seeds,SGD,0.05,,0.0001,123,80,73,0.24622687691782735
stability_across_seeds,SGD,0.05,,0.0001,123,80,74,0.24681381224616045
stability_across_seeds,SGD,0.05,,0.0001,123,80,75,0.24694366621525896
stability_across_seeds,SGD,0.05,,0.0001,123,80,76,0.2484986059088164
stability_across_seeds,SGD,0.05,,0.0001,123,80,77,0.2460679811564582
stability_across_seeds,SGD,0.05,,0.0001,123,80,78,0.246866963549755
stability_across_seeds,SGD,0.05,,0.0001,123,80,79,0.24640223764769278
stability_across_seeds,SGD,0.05,,0.0001,123,80,80,0.24670666918116257
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,1,0.410350226359406
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,2,0.3904997009807222
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,3,0.37667550004529393
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,4,0.36535706980843907
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,5,0.35586774054147763
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,6,0.3469260902761702
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,7,0.34037820773822614
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,8,0.3341141937965796
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,9,0.3285479438643864
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,10,0.3235459374659754
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,11,0.3192055545914943
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,12,0.3149978383369283
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,13,0.31129903501541734
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,14,0.30806171545839384
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,15,0.3046497327153312
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,16,0.30177032439155044
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,17,0.29897710331388844
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,18,0.2964467615820775
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,19,0.2940985700997571
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,20,0.2925773654951285
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,21,0.29053839543472587
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,22,0.28812922321845985
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,23,0.28626712034601726
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,24,0.28420898312548276
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,25,0.28317341738927304
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,26,0.28102502156321735
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,27,0.2795607792061923
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,28,0.27844691461792354
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,29,0.2769845969407201
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,30,0.27598392911080266
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,31,0.2744781576469808
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,32,0.2735654642815572
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,33,0.2723711955702338
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,34,0.27130763830723087
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,35,0.2706614199546818
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,36,0.26935668084701603
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,37,0.26851442467995346
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,38,0.2677187281050134
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,39,0.2675917953524641
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,40,0.26613688044123057
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,41,0.2654387287614645
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,42,0.2646568308887728
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,43,0.26400535226426103
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,44,0.2633411891863411
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,45,0.2627208805508982
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,46,0.2621360437967558
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,47,0.26165656955777905
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,48,0.2610231688806874
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,49,0.2604855887486865
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,50,0.26000797245330187
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,51,0.26066629599079516
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,52,0.2590714318100817
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,53,0.25892702116022887
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,54,0.25986311254500327
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,55,0.25787652743521916
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,56,0.2576686748824023
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,57,0.2570658970230646
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,58,0.2568581495324677
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,59,0.2566420994461482
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,60,0.2559944077261016
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,61,0.25563828426560214
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,62,0.25536641872500326
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,63,0.25529136113443524
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,64,0.254888709505293
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,65,0.25477073978304915
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,66,0.254193051566985
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,67,0.25410738540935557
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,68,0.2537458620039011
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,69,0.2536144398760834
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,70,0.25419400867803144
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,71,0.25303225508647575
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,72,0.25275627016110114
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,73,0.25293047854829015
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,74,0.2523358848747985
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,75,0.2521860557551103
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,76,0.25200236212971067
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,77,0.2518238239880893
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,78,0.2517795685108346
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,79,0.25149137217151163
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,1,80,80,0.2512810201343386
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,7,80,1,0.41150283718572567
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,7,80,2,0.3893864421575351
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,7,80,3,0.37516783119644986
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,7,80,4,0.36453871669216725
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,7,80,5,0.3548973347369652
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,7,80,6,0.3473555366475032
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,7,80,7,0.34011580747228365
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,7,80,8,0.3340320448272949
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,7,80,9,0.3284747962652228
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,7,80,10,0.32384736139309356
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,7,80,11,0.3190667374370521
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,7,80,12,0.3151207518594175
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,7,80,13,0.31136377240792484
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,7,80,14,0.30867086779034525
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,7,80,15,0.3060798683657168
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,7,80,16,0.30196242695684306
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,7,80,17,0.2990024122617277
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,7,80,18,0.297005556514054
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,7,80,19,0.2950940924119015
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,7,80,20,0.29183465750855264
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,7,80,21,0.2897559958889024
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,7,80,22,0.2883729738518066
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,7,80,23,0.28673050620893625
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,7,80,24,0.2846049071087615
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,7,80,25,0.2830379702076641
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,7,80,26,0.28110414323033955
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,7,80,27,0.2798957620094953
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,7,80,28,0.2782684399456751
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,7,80,29,0.27702261675056056
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,7,80,30,0.2758246263696045
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,7,80,31,0.2744772594255123
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,7,80,32,0.2733672555862263
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,7,80,33,0.2723602652840753
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,7,80,34,0.2713559420974622
stability_across_seeds,Mini-batch GD,1.0,64,0.0001,7,80,35,0.2708619631931625
